txn_id,txn_date,txn_time,txn_datetime,txn_type,sender_id,receiver_id,merchant_id,merchant_category,amount,payment_mode,bank_name,status,is_fraud_flag,device_type
TXN002540,2024-12-19,01:58:53,2024-12-19 01:58:53,P2M,U0031,,M020,Fuel,1522.59,UPI Lite,Axis,Success,0,iOS
TXN002541,2024-06-25,18:25:21,2024-06-25 18:25:21,P2P,U0265,U0158,,,3378.49,UPI Lite,Kotak,Success,0,Android
TXN002542,2024-11-16,07:18:34,2024-11-16 07:18:34,P2M,U0121,,M047,Insurance,20888.92,UPI,HDFC,Success,0,Android
TXN002543,2023-07-10,19:11:39,2023-07-10 19:11:39,P2P,U0137,U0218,,,5941.79,Wallet,HDFC,Success,0,Android
TXN002544,2024-01-01,20:08:09,2024-01-01 20:08:09,P2M,U0109,,M003,Healthcare,4105.37,UPI,Kotak,Failed,0,Android
TXN002545,2024-10-28,03:13:36,2024-10-28 03:13:36,P2P,U0094,U0216,,,4132.61,UPI Lite,Canara,Success,0,Android
TXN002546,2024-05-17,13:45:02,2024-05-17 13:45:02,Bill Payment,U0009,,M066,Grocery,2370.19,Wallet,HDFC,Success,0,Android
TXN002547,2023-06-09,10:03:59,2023-06-09 10:03:59,Bill Payment,U0024,,M050,Recharge & Bills,2459.5,UPI,SBI,Success,0,Android
TXN002548,2024-08-10,03:43:20,2024-08-10 03:43:20,Recharge,U0264,,M080,Travel,999.0,Wallet,PNB,Success,0,Android
TXN002549,2024-03-19,12:14:35,2024-03-19 12:14:35,Recharge,U0166,,M003,Healthcare,199.0,UPI,Bank of Baroda,Success,0,iOS
TXN002550,2024-08-17,01:41:40,2024-08-17 01:41:40,P2P,U0288,U0217,,,7661.69,Wallet,Bank of Baroda,Success,0,iOS
TXN002551,2024-10-13,14:53:55,2024-10-13 14:53:55,P2M,U0209,,M051,Healthcare,1109.07,UPI,SBI,Success,0,Android
TXN002552,2023-05-29,20:45:40,2023-05-29 20:45:40,Wallet Load,U0008,,,,1000.0,UPI Lite,Kotak,Failed,0,Android
TXN002553,2024-03-16,03:07:41,2024-03-16 03:07:41,Bill Payment,U0261,,M079,Insurance,584.44,UPI,ICICI,Success,0,Android
TXN002554,2024-08-20,15:51:21,2024-08-20 15:51:21,P2M,U0215,,M042,Shopping,7733.05,Wallet,HDFC,Success,0,Android
TXN002555,2024-10-07,00:52:07,2024-10-07 00:52:07,Bill Payment,U0004,,M069,Shopping,2229.87,Wallet,Kotak,Success,0,Android
TXN002556,2024-06-24,04:14:24,2024-06-24 04:14:24,P2M,U0081,,M004,Fuel,856.87,UPI Lite,Canara,Success,0,Android
TXN002557,2024-06-17,16:14:46,2024-06-17 16:14:46,Recharge,U0122,,M042,Shopping,199.0,UPI Lite,HDFC,Pending,0,iOS
TXN002558,2023-11-22,02:16:39,2023-11-22 02:16:39,P2P,U0184,U0290,,,6124.43,Wallet,PNB,Success,0,Android
TXN002559,2023-01-02,13:07:44,2023-01-02 13:07:44,P2P,U0175,U0276,,,4419.93,UPI Lite,PNB,Success,0,Android
TXN002560,2024-03-12,01:27:46,2024-03-12 01:27:46,Wallet Load,U0140,,,,200.0,UPI Lite,HDFC,Failed,0,iOS
TXN002561,2024-08-31,00:38:09,2024-08-31 00:38:09,Bill Payment,U0126,,M007,Education,3547.4,UPI Lite,PNB,Success,0,iOS
TXN002562,2024-01-25,21:55:11,2024-01-25 21:55:11,P2P,U0276,U0058,,,4172.14,UPI,SBI,Success,0,Android
TXN002563,2023-09-24,23:46:29,2023-09-24 23:46:29,P2M,U0139,,M029,Healthcare,3421.22,UPI,PNB,Success,0,Android
TXN002564,2024-05-26,05:10:26,2024-05-26 05:10:26,Bill Payment,U0130,,M075,Healthcare,4620.84,UPI Lite,Kotak,Success,0,Android
TXN002565,2023-03-30,21:16:20,2023-03-30 21:16:20,P2M,U0103,,M058,Entertainment,1184.59,UPI,Canara,Failed,0,Android
TXN002566,2024-02-03,14:19:17,2024-02-03 14:19:17,P2M,U0229,,M007,Education,4469.95,UPI Lite,HDFC,Success,0,iOS
TXN002567,2023-05-04,18:12:05,2023-05-04 18:12:05,Wallet Load,U0034,,,,1000.0,UPI Lite,SBI,Success,0,Android
TXN002568,2024-05-20,20:46:34,2024-05-20 20:46:34,Wallet Load,U0282,,,,200.0,Wallet,Canara,Success,0,iOS
TXN002569,2023-12-22,11:05:20,2023-12-22 11:05:20,Recharge,U0168,,M004,Fuel,19.0,UPI Lite,Axis,Success,0,iOS
TXN002570,2024-05-13,08:01:43,2024-05-13 08:01:43,Wallet Load,U0290,,,,200.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN002571,2024-04-05,01:56:57,2024-04-05 01:56:57,P2P,U0277,U0002,,,4258.67,UPI Lite,Bank of Baroda,Success,0,Android
TXN002572,2023-11-12,11:04:56,2023-11-12 11:04:56,Recharge,U0057,,M022,Shopping,599.0,UPI,ICICI,Success,0,Android
TXN002573,2023-12-21,09:51:08,2023-12-21 09:51:08,P2M,U0009,,M031,Grocery,1949.72,UPI,HDFC,Success,0,Web
TXN002574,2023-09-11,06:15:55,2023-09-11 06:15:55,P2M,U0136,,M036,Food & Beverages,273.91,UPI Lite,ICICI,Success,0,Android
TXN002575,2023-03-05,02:06:22,2023-03-05 02:06:22,P2M,U0268,,M063,Insurance,45049.52,Wallet,Kotak,Success,0,iOS
TXN002576,2023-05-07,01:36:30,2023-05-07 01:36:30,Wallet Load,U0074,,,,500.0,Wallet,Canara,Success,0,Android
TXN002577,2023-05-02,07:58:02,2023-05-02 07:58:02,P2M,U0300,,M012,Grocery,2828.61,UPI,ICICI,Success,1,Android
TXN002578,2024-12-20,21:38:27,2024-12-20 21:38:27,P2M,U0232,,M052,Education,16546.9,Wallet,IDFC First,Failed,1,Android
TXN002579,2023-09-05,04:31:05,2023-09-05 04:31:05,P2M,U0068,,M038,Healthcare,1287.19,UPI Lite,Axis,Success,0,Android
TXN002580,2024-08-08,13:42:01,2024-08-08 13:42:01,P2M,U0114,,M055,Shopping,2195.57,Wallet,Yes Bank,Success,0,iOS
TXN002581,2024-11-09,15:01:20,2024-11-09 15:01:20,Bill Payment,U0143,,M003,Healthcare,4860.31,UPI Lite,Bank of Baroda,Success,0,Android
TXN002582,2023-04-03,07:38:40,2023-04-03 07:38:40,Recharge,U0262,,M070,Entertainment,99.0,UPI Lite,Kotak,Success,0,Android
TXN002583,2023-10-14,22:50:10,2023-10-14 22:50:10,Wallet Load,U0128,,,,2000.0,UPI Lite,Axis,Success,0,Android
TXN002584,2023-01-30,20:34:49,2023-01-30 20:34:49,P2P,U0102,U0066,,,2346.67,Wallet,ICICI,Success,0,Android
TXN002585,2023-02-27,05:41:02,2023-02-27 05:41:02,P2M,U0271,,M053,Travel,4398.82,UPI Lite,Yes Bank,Success,0,iOS
TXN002586,2024-08-04,08:57:10,2024-08-04 08:57:10,Wallet Load,U0090,,,,200.0,Wallet,Yes Bank,Success,0,Android
TXN002587,2024-03-13,19:40:25,2024-03-13 19:40:25,P2M,U0095,,M022,Shopping,7697.72,Wallet,ICICI,Success,0,Android
TXN002588,2023-11-14,01:03:11,2023-11-14 01:03:11,Wallet Load,U0292,,,,2000.0,Wallet,HDFC,Success,0,Android
TXN002589,2024-12-11,13:21:11,2024-12-11 13:21:11,Wallet Load,U0080,,,,2000.0,UPI Lite,PNB,Success,0,Android
TXN002590,2023-11-07,13:08:01,2023-11-07 13:08:01,P2P,U0284,U0245,,,8658.36,Wallet,Axis,Success,0,iOS
TXN002591,2023-12-03,23:08:47,2023-12-03 23:08:47,P2M,U0096,,M048,Recharge & Bills,923.73,Wallet,Yes Bank,Success,0,Android
TXN002592,2023-06-05,10:55:06,2023-06-05 10:55:06,P2P,U0129,U0127,,,1001.67,UPI Lite,Yes Bank,Success,0,Android
TXN002593,2023-11-09,14:13:45,2023-11-09 14:13:45,Bill Payment,U0044,,M020,Fuel,4957.0,UPI,Kotak,Success,0,iOS
TXN002594,2023-04-25,00:26:25,2023-04-25 00:26:25,P2M,U0026,,M060,Insurance,46532.34,Wallet,Axis,Failed,1,iOS
TXN002595,2024-03-14,02:09:02,2024-03-14 02:09:02,Bill Payment,U0018,,M037,Insurance,3709.23,Wallet,PNB,Success,0,Android
TXN002596,2024-11-30,22:20:34,2024-11-30 22:20:34,P2P,U0295,U0254,,,3247.9,UPI Lite,Canara,Success,0,Android
TXN002597,2024-10-08,20:57:02,2024-10-08 20:57:02,P2P,U0277,U0223,,,6462.05,Wallet,Bank of Baroda,Success,0,Android
TXN002598,2023-09-13,22:26:48,2023-09-13 22:26:48,Bill Payment,U0070,,M038,Healthcare,4561.24,UPI Lite,SBI,Success,0,Android
TXN002599,2023-06-30,07:10:13,2023-06-30 07:10:13,P2P,U0094,U0120,,,3401.49,Wallet,Canara,Success,0,Web
TXN002600,2024-03-09,22:54:36,2024-03-09 22:54:36,P2M,U0053,,M080,Travel,14160.5,UPI Lite,PNB,Failed,1,Web
TXN002601,2023-11-09,11:22:57,2023-11-09 11:22:57,Recharge,U0280,,M005,Food & Beverages,299.0,UPI,HDFC,Success,0,Android
TXN002602,2023-11-14,06:49:39,2023-11-14 06:49:39,Bill Payment,U0126,,M001,Travel,2353.14,UPI Lite,PNB,Success,0,Android
TXN002603,2024-05-21,03:24:04,2024-05-21 03:24:04,P2M,U0246,,M020,Fuel,2345.78,UPI,Bank of Baroda,Success,1,Android
TXN002604,2024-07-06,02:40:06,2024-07-06 02:40:06,Bill Payment,U0158,,M063,Insurance,1436.61,UPI,IDFC First,Success,0,Web
TXN002605,2023-11-11,08:13:58,2023-11-11 08:13:58,Bill Payment,U0247,,M080,Travel,1715.59,UPI,IDFC First,Success,0,Android
TXN002606,2023-09-29,13:14:14,2023-09-29 13:14:14,P2M,U0087,,M010,Education,10178.42,UPI Lite,Canara,Success,0,iOS
TXN002607,2024-10-09,06:19:20,2024-10-09 06:19:20,P2P,U0024,U0076,,,6965.35,UPI Lite,SBI,Success,0,Android
TXN002608,2023-06-13,02:04:20,2023-06-13 02:04:20,P2P,U0102,U0265,,,4868.58,UPI,ICICI,Success,0,Android
TXN002609,2023-12-15,09:39:06,2023-12-15 09:39:06,P2P,U0151,U0159,,,2786.86,UPI Lite,Canara,Success,0,Android
TXN002610,2024-02-20,04:38:34,2024-02-20 04:38:34,P2M,U0221,,M004,Fuel,1498.61,UPI,Canara,Success,0,Android
TXN002611,2023-03-01,04:46:31,2023-03-01 04:46:31,P2P,U0003,U0241,,,4164.71,UPI Lite,Axis,Success,0,Android
TXN002612,2023-10-05,12:10:50,2023-10-05 12:10:50,P2M,U0018,,M072,Education,17139.98,UPI Lite,PNB,Success,0,Android
TXN002613,2023-10-25,21:27:18,2023-10-25 21:27:18,P2M,U0178,,M011,Shopping,2290.28,UPI Lite,IDFC First,Success,0,iOS
TXN002614,2023-09-26,23:48:42,2023-09-26 23:48:42,P2M,U0182,,M066,Grocery,204.08,UPI Lite,PNB,Success,0,iOS
TXN002615,2024-09-13,23:22:23,2024-09-13 23:22:23,P2M,U0232,,M034,Shopping,2315.74,UPI,IDFC First,Success,0,Android
TXN002616,2024-09-29,21:21:42,2024-09-29 21:21:42,P2P,U0204,U0025,,,6483.79,UPI,Bank of Baroda,Success,0,Android
TXN002617,2023-08-31,03:35:41,2023-08-31 03:35:41,P2M,U0007,,M040,Fuel,1161.12,UPI,HDFC,Success,0,Web
TXN002618,2024-09-16,16:42:53,2024-09-16 16:42:53,P2P,U0280,U0077,,,1823.2,UPI Lite,HDFC,Success,0,Android
TXN002619,2023-10-16,17:51:40,2023-10-16 17:51:40,P2M,U0083,,M006,Travel,3730.5,Wallet,Bank of Baroda,Success,1,Android
TXN002620,2023-01-10,16:02:22,2023-01-10 16:02:22,Bill Payment,U0011,,M057,Healthcare,2764.06,Wallet,PNB,Success,0,Android
TXN002621,2023-12-06,16:24:36,2023-12-06 16:24:36,Bill Payment,U0047,,M049,Entertainment,1555.93,UPI,HDFC,Success,0,iOS
TXN002622,2023-02-13,02:28:43,2023-02-13 02:28:43,Bill Payment,U0176,,M054,Grocery,834.33,UPI Lite,PNB,Failed,0,Web
TXN002623,2024-11-30,01:15:59,2024-11-30 01:15:59,P2M,U0011,,M065,Food & Beverages,733.68,Wallet,PNB,Success,0,Android
TXN002624,2023-02-03,01:22:41,2023-02-03 01:22:41,P2M,U0286,,M062,Shopping,7940.72,UPI Lite,ICICI,Success,0,iOS
TXN002625,2024-09-30,17:14:38,2024-09-30 17:14:38,P2M,U0048,,M070,Entertainment,1274.73,Wallet,ICICI,Failed,0,iOS
TXN002626,2023-10-22,01:05:58,2023-10-22 01:05:58,P2P,U0103,U0075,,,8117.03,Wallet,Canara,Success,0,Android
TXN002627,2023-07-07,03:59:04,2023-07-07 03:59:04,P2M,U0176,,M021,Insurance,40116.95,UPI Lite,PNB,Success,0,iOS
TXN002628,2023-09-01,12:47:56,2023-09-01 12:47:56,P2P,U0233,U0082,,,1510.06,Wallet,Axis,Success,0,iOS
TXN002629,2023-08-19,02:47:46,2023-08-19 02:47:46,P2M,U0140,,M047,Insurance,35702.82,UPI,HDFC,Success,0,iOS
TXN002630,2024-08-06,02:20:32,2024-08-06 02:20:32,Bill Payment,U0071,,M026,Grocery,583.66,Wallet,Axis,Success,0,iOS
TXN002631,2024-03-23,20:12:47,2024-03-23 20:12:47,Recharge,U0294,,M044,Recharge & Bills,149.0,Wallet,Axis,Success,0,iOS
TXN002632,2023-05-20,15:45:06,2023-05-20 15:45:06,Wallet Load,U0068,,,,1000.0,UPI Lite,Axis,Success,0,iOS
TXN002633,2023-01-11,13:41:53,2023-01-11 13:41:53,P2M,U0002,,M047,Insurance,11988.41,UPI Lite,SBI,Success,0,Android
TXN002634,2024-12-05,15:43:52,2024-12-05 15:43:52,P2P,U0192,U0249,,,8138.9,UPI,Axis,Success,0,Web
TXN002635,2023-02-10,06:15:06,2023-02-10 06:15:06,P2M,U0025,,M043,Recharge & Bills,934.31,Wallet,Yes Bank,Success,0,Android
TXN002636,2024-07-21,17:35:52,2024-07-21 17:35:52,Recharge,U0190,,M006,Travel,99.0,UPI Lite,PNB,Success,0,Android
TXN002637,2024-04-01,12:47:46,2024-04-01 12:47:46,P2M,U0137,,M002,Grocery,1946.76,UPI Lite,HDFC,Success,0,Android
TXN002638,2023-07-04,06:48:07,2023-07-04 06:48:07,P2P,U0085,U0031,,,8064.67,UPI,ICICI,Success,0,Android
TXN002639,2023-06-05,08:50:52,2023-06-05 08:50:52,P2P,U0135,U0174,,,1622.89,Wallet,Bank of Baroda,Success,0,iOS
TXN002640,2024-03-22,05:02:52,2024-03-22 05:02:52,P2M,U0188,,M030,Grocery,2600.91,UPI,Bank of Baroda,Success,0,Web
TXN002641,2024-11-01,08:14:08,2024-11-01 08:14:08,P2P,U0274,U0221,,,477.83,Wallet,HDFC,Pending,0,Web
TXN002642,2023-09-07,20:33:48,2023-09-07 20:33:48,Wallet Load,U0152,,,,5000.0,Wallet,SBI,Success,0,Web
TXN002643,2024-08-03,08:11:42,2024-08-03 08:11:42,P2M,U0071,,M006,Travel,4921.54,UPI Lite,Axis,Success,0,Android
TXN002644,2023-01-13,15:40:02,2023-01-13 15:40:02,P2M,U0264,,M012,Grocery,548.2,UPI Lite,PNB,Success,0,Android
TXN002645,2024-11-19,10:06:34,2024-11-19 10:06:34,P2M,U0180,,M068,Travel,3328.15,Wallet,Kotak,Success,0,Android
TXN002646,2023-10-16,03:50:31,2023-10-16 03:50:31,P2M,U0086,,M077,Entertainment,1211.88,Wallet,Yes Bank,Success,0,Android
TXN002647,2024-09-22,09:38:58,2024-09-22 09:38:58,Bill Payment,U0195,,M002,Grocery,1326.72,Wallet,Kotak,Success,0,iOS
TXN002648,2023-08-19,04:02:30,2023-08-19 04:02:30,P2M,U0217,,M004,Fuel,1508.64,UPI Lite,Bank of Baroda,Success,0,Android
TXN002649,2023-10-02,10:21:07,2023-10-02 10:21:07,P2M,U0208,,M003,Healthcare,742.3,UPI Lite,SBI,Success,0,Android
TXN002650,2023-06-28,22:57:26,2023-06-28 22:57:26,P2P,U0102,U0003,,,725.12,UPI Lite,ICICI,Success,0,Web
TXN002651,2023-09-27,09:57:27,2023-09-27 09:57:27,P2M,U0049,,M041,Fuel,1442.77,Wallet,ICICI,Success,0,Android
TXN002652,2023-09-11,12:29:09,2023-09-11 12:29:09,P2M,U0039,,M027,Healthcare,1301.95,UPI,HDFC,Success,0,iOS
TXN002653,2023-03-17,09:35:13,2023-03-17 09:35:13,Wallet Load,U0188,,,,200.0,Wallet,Bank of Baroda,Success,0,iOS
TXN002654,2023-02-12,06:21:17,2023-02-12 06:21:17,Wallet Load,U0240,,,,2000.0,Wallet,HDFC,Success,0,Android
TXN002655,2024-12-25,05:18:19,2024-12-25 05:18:19,Wallet Load,U0041,,,,5000.0,UPI Lite,Yes Bank,Success,0,Android
TXN002656,2023-11-30,17:54:45,2023-11-30 17:54:45,P2M,U0154,,M052,Education,11824.36,UPI,Bank of Baroda,Success,0,Android
TXN002657,2024-06-04,20:00:26,2024-06-04 20:00:26,P2P,U0166,U0254,,,2675.24,Wallet,Bank of Baroda,Success,0,Android
TXN002658,2023-07-08,15:44:56,2023-07-08 15:44:56,P2P,U0240,U0026,,,7731.37,UPI Lite,HDFC,Pending,0,Android
TXN002659,2024-10-26,12:23:49,2024-10-26 12:23:49,P2M,U0046,,M070,Entertainment,471.5,UPI Lite,ICICI,Success,0,Android
TXN002660,2023-06-18,13:25:54,2023-06-18 13:25:54,P2P,U0185,U0222,,,4914.25,UPI,HDFC,Success,0,iOS
TXN002661,2023-04-14,12:10:22,2023-04-14 12:10:22,P2M,U0246,,M028,Travel,11834.78,Wallet,Bank of Baroda,Pending,0,Android
TXN002662,2024-08-15,16:57:52,2024-08-15 16:57:52,P2P,U0288,U0069,,,3255.49,Wallet,Bank of Baroda,Success,0,Web
TXN002663,2023-07-20,14:49:27,2023-07-20 14:49:27,Recharge,U0236,,M049,Entertainment,99.0,Wallet,Canara,Success,0,Web
TXN002664,2024-11-04,18:44:30,2024-11-04 18:44:30,P2M,U0082,,M029,Healthcare,3632.56,UPI,ICICI,Success,0,Android
TXN002665,2023-01-01,02:28:45,2023-01-01 02:28:45,P2P,U0295,U0049,,,2551.05,UPI Lite,Canara,Success,0,Android
TXN002666,2023-04-18,10:06:03,2023-04-18 10:06:03,Bill Payment,U0090,,M067,Entertainment,1538.72,Wallet,Yes Bank,Success,0,Android
TXN002667,2023-01-08,01:30:06,2023-01-08 01:30:06,P2P,U0269,U0077,,,8900.11,UPI,ICICI,Success,1,Android
TXN002668,2023-02-14,17:20:57,2023-02-14 17:20:57,P2M,U0176,,M017,Grocery,2710.76,UPI Lite,PNB,Success,1,Android
TXN002669,2023-01-03,22:28:03,2023-01-03 22:28:03,P2P,U0283,U0114,,,1286.96,Wallet,IDFC First,Success,0,iOS
TXN002670,2023-05-01,04:17:30,2023-05-01 04:17:30,Wallet Load,U0110,,,,5000.0,Wallet,Bank of Baroda,Success,0,Web
TXN002671,2023-12-30,01:42:08,2023-12-30 01:42:08,Bill Payment,U0078,,M017,Grocery,2565.26,UPI,Kotak,Success,0,Web
TXN002672,2023-11-09,02:15:51,2023-11-09 02:15:51,P2M,U0260,,M005,Food & Beverages,767.56,Wallet,Kotak,Success,1,Android
TXN002673,2023-01-27,20:07:06,2023-01-27 20:07:06,P2M,U0027,,M031,Grocery,1259.67,UPI Lite,Bank of Baroda,Success,0,Android
TXN002674,2023-01-30,04:47:41,2023-01-30 04:47:41,P2M,U0148,,M011,Shopping,5877.82,Wallet,ICICI,Success,0,iOS
TXN002675,2024-05-18,07:39:56,2024-05-18 07:39:56,P2P,U0254,U0139,,,234.1,Wallet,PNB,Success,0,iOS
TXN002676,2023-04-17,23:17:19,2023-04-17 23:17:19,P2M,U0086,,M055,Shopping,3736.86,Wallet,Yes Bank,Failed,0,iOS
TXN002677,2023-05-29,06:49:31,2023-05-29 06:49:31,P2P,U0021,U0126,,,7080.56,UPI Lite,Yes Bank,Success,0,Web
TXN002678,2024-07-20,04:12:44,2024-07-20 04:12:44,P2M,U0207,,M034,Shopping,7577.74,Wallet,ICICI,Success,0,Android
TXN002679,2023-06-19,00:09:33,2023-06-19 00:09:33,P2M,U0107,,M014,Food & Beverages,456.36,Wallet,HDFC,Success,1,iOS
TXN002680,2023-07-20,03:38:32,2023-07-20 03:38:32,Recharge,U0143,,M077,Entertainment,49.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN002681,2023-08-08,02:38:38,2023-08-08 02:38:38,P2P,U0162,U0161,,,191.35,UPI Lite,SBI,Success,0,Android
TXN002682,2023-04-10,01:52:18,2023-04-10 01:52:18,Recharge,U0224,,M038,Healthcare,149.0,UPI,Canara,Success,0,Web
TXN002683,2023-05-02,21:43:53,2023-05-02 21:43:53,P2M,U0196,,M013,Recharge & Bills,216.69,UPI Lite,HDFC,Success,0,iOS
TXN002684,2024-04-23,09:32:27,2024-04-23 09:32:27,Recharge,U0039,,M014,Food & Beverages,299.0,Wallet,HDFC,Success,0,Android
TXN002685,2023-12-06,09:06:11,2023-12-06 09:06:11,P2P,U0038,U0094,,,6866.31,UPI,Canara,Success,0,Android
TXN002686,2023-08-22,03:35:49,2023-08-22 03:35:49,P2P,U0272,U0156,,,9393.52,UPI Lite,Yes Bank,Failed,0,Android
TXN002687,2023-02-19,21:02:07,2023-02-19 21:02:07,P2M,U0237,,M065,Food & Beverages,581.18,UPI Lite,ICICI,Success,0,Android
TXN002688,2024-02-13,10:43:59,2024-02-13 10:43:59,Wallet Load,U0105,,,,1000.0,UPI Lite,Axis,Success,0,Android
TXN002689,2024-02-10,13:42:12,2024-02-10 13:42:12,P2M,U0280,,M038,Healthcare,430.22,UPI Lite,HDFC,Success,0,Android
TXN002690,2023-12-30,03:33:06,2023-12-30 03:33:06,Bill Payment,U0295,,M048,Recharge & Bills,2123.91,UPI Lite,Canara,Success,0,Android
TXN002691,2023-01-20,00:44:22,2023-01-20 00:44:22,Wallet Load,U0139,,,,1000.0,Wallet,PNB,Success,0,Android
TXN002692,2023-10-28,10:51:29,2023-10-28 10:51:29,Bill Payment,U0138,,M073,Fuel,3920.21,UPI Lite,HDFC,Success,0,Android
TXN002693,2023-06-06,09:04:28,2023-06-06 09:04:28,Wallet Load,U0228,,,,200.0,UPI,Kotak,Success,0,Android
TXN002694,2023-10-26,09:50:27,2023-10-26 09:50:27,P2M,U0294,,M019,Shopping,3454.01,UPI,Axis,Success,0,Android
TXN002695,2023-11-12,14:57:03,2023-11-12 14:57:03,P2M,U0164,,M058,Entertainment,1058.14,UPI Lite,Bank of Baroda,Success,1,Web
TXN002696,2023-05-14,17:04:09,2023-05-14 17:04:09,P2M,U0184,,M064,Insurance,17927.22,UPI,PNB,Success,0,Android
TXN002697,2024-09-20,14:21:06,2024-09-20 14:21:06,P2M,U0229,,M044,Recharge & Bills,567.92,UPI,HDFC,Success,0,Android
TXN002698,2023-07-18,08:08:36,2023-07-18 08:08:36,P2P,U0037,U0213,,,3857.01,UPI,Kotak,Success,0,Android
TXN002699,2024-02-02,21:49:04,2024-02-02 21:49:04,P2M,U0155,,M034,Shopping,735.95,Wallet,Yes Bank,Success,0,Android
TXN002700,2023-11-12,18:22:41,2023-11-12 18:22:41,Recharge,U0104,,M026,Grocery,999.0,Wallet,IDFC First,Failed,0,Android
TXN002701,2024-07-21,03:43:25,2024-07-21 03:43:25,Bill Payment,U0163,,M061,Entertainment,4362.86,UPI,ICICI,Success,0,Web
TXN002702,2024-12-28,11:40:19,2024-12-28 11:40:19,P2M,U0024,,M080,Travel,4614.83,UPI Lite,SBI,Failed,0,Android
TXN002703,2024-02-24,20:43:09,2024-02-24 20:43:09,P2P,U0024,U0171,,,7326.65,UPI Lite,SBI,Success,0,Android
TXN002704,2023-02-23,17:17:39,2023-02-23 17:17:39,Wallet Load,U0143,,,,5000.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN002705,2024-01-05,10:23:35,2024-01-05 10:23:35,P2M,U0222,,M009,Healthcare,4136.0,UPI Lite,Yes Bank,Success,0,iOS
TXN002706,2024-03-07,06:23:56,2024-03-07 06:23:56,P2P,U0140,U0173,,,9900.82,UPI,HDFC,Success,0,Android
TXN002707,2024-12-11,05:08:51,2024-12-11 05:08:51,P2M,U0270,,M002,Grocery,1036.71,Wallet,PNB,Success,0,iOS
TXN002708,2024-01-23,00:20:22,2024-01-23 00:20:22,P2M,U0261,,M002,Grocery,1804.5,UPI Lite,ICICI,Failed,0,Android
TXN002709,2024-08-14,07:04:14,2024-08-14 07:04:14,P2P,U0173,U0300,,,8292.45,UPI,ICICI,Success,0,iOS
TXN002710,2023-04-25,06:52:02,2023-04-25 06:52:02,P2M,U0087,,M079,Insurance,12923.25,UPI,Canara,Success,0,iOS
TXN002711,2024-04-11,09:28:17,2024-04-11 09:28:17,Wallet Load,U0182,,,,2000.0,UPI,PNB,Pending,0,Android
TXN002712,2023-08-31,11:26:11,2023-08-31 11:26:11,P2M,U0009,,M060,Insurance,9964.89,UPI Lite,HDFC,Success,0,iOS
TXN002713,2023-12-24,12:09:50,2023-12-24 12:09:50,Bill Payment,U0242,,M037,Insurance,2756.43,Wallet,Yes Bank,Success,0,Web
TXN002714,2023-11-27,09:17:54,2023-11-27 09:17:54,P2P,U0159,U0035,,,5159.18,UPI Lite,Kotak,Success,0,Android
TXN002715,2024-07-16,06:38:16,2024-07-16 06:38:16,P2P,U0002,U0257,,,5243.72,UPI Lite,SBI,Success,0,Android
TXN002716,2023-08-03,17:28:14,2023-08-03 17:28:14,P2M,U0203,,M066,Grocery,2456.75,UPI,IDFC First,Success,0,Android
TXN002717,2023-10-08,01:58:07,2023-10-08 01:58:07,P2P,U0220,U0016,,,7381.45,Wallet,Axis,Success,0,iOS
TXN002718,2024-01-09,06:23:28,2024-01-09 06:23:28,Bill Payment,U0085,,M059,Grocery,2215.95,UPI Lite,ICICI,Success,0,Android
TXN002719,2023-10-26,05:19:46,2023-10-26 05:19:46,Recharge,U0228,,M025,Entertainment,19.0,UPI Lite,Kotak,Success,0,Android
TXN002720,2023-03-13,16:05:17,2023-03-13 16:05:17,Wallet Load,U0045,,,,500.0,UPI Lite,HDFC,Pending,0,Web
TXN002721,2023-04-27,04:23:55,2023-04-27 04:23:55,Bill Payment,U0047,,M060,Insurance,2796.24,UPI,HDFC,Success,0,iOS
TXN002722,2023-11-18,19:28:28,2023-11-18 19:28:28,Recharge,U0175,,M073,Fuel,199.0,UPI Lite,PNB,Success,0,iOS
TXN002723,2023-04-14,16:56:51,2023-04-14 16:56:51,Wallet Load,U0079,,,,200.0,UPI,HDFC,Success,0,Android
TXN002724,2024-03-25,22:24:13,2024-03-25 22:24:13,P2M,U0231,,M080,Travel,7638.29,UPI,SBI,Success,0,iOS
TXN002725,2024-09-23,03:03:20,2024-09-23 03:03:20,P2P,U0294,U0029,,,407.32,Wallet,Axis,Success,0,Android
TXN002726,2024-11-21,04:10:56,2024-11-21 04:10:56,P2M,U0278,,M058,Entertainment,177.88,Wallet,Kotak,Success,0,Android
TXN002727,2023-09-01,20:38:32,2023-09-01 20:38:32,Bill Payment,U0037,,M057,Healthcare,2219.45,UPI Lite,Kotak,Success,0,Android
TXN002728,2024-04-29,22:04:45,2024-04-29 22:04:45,Wallet Load,U0279,,,,2000.0,Wallet,Canara,Success,0,iOS
TXN002729,2023-09-06,20:47:35,2023-09-06 20:47:35,P2M,U0034,,M046,Entertainment,916.46,UPI Lite,SBI,Success,0,Android
TXN002730,2024-03-03,03:24:09,2024-03-03 03:24:09,P2M,U0200,,M022,Shopping,3358.9,UPI Lite,Yes Bank,Success,0,Android
